	gene.list	gene.scores
15816	TRIM69	-0.11770815
15817	FGF12	-0.117734121
15818	PTN	-0.117796816
15819	TPM3	-0.117807196
15820	SNAP25	-0.117825658
15821	TECTA	-0.117832551
15822	GFPT1	-0.117846989
15823	C21orf58	-0.117880722
15824	C2CD3	-0.117918388
15825	TAF2	-0.117967217
15826	CHD2	-0.11796932
15827	LMO2	-0.117995824
15828	CABIN1	-0.118001114
15829	BAG5	-0.11812155
15830	LOC100128361	-0.118142637
15831	PARD6B	-0.118189648
15832	PCMTD2	-0.118268396
15833	FBXO11	-0.118281031
15834	BAZ1B	-0.118296205
15835	WDYHV1	-0.118307636
15836	CCDC153	-0.118326196
15837	LOC100505657	-0.118340589
15838	DUSP16	-0.11834809
15839	ZNF542	-0.118382014
15840	FBXO5	-0.118396901
15841	LOC730101	-0.118418171
15842	WWP1	-0.118436254
15843	NR2F1	-0.118442364
15844	CMPK1	-0.11848812
15845	VMO1	-0.118530236
15846	C3orf30	-0.118579106
15847	FAM125B	-0.118616298
15848	C5orf41	-0.118687831
15849	DPY19L2	-0.118690229
15850	SAP18	-0.118750067
15851	RFTN1	-0.118790664
15852	LOC100130155	-0.118803922
15853	SGOL2	-0.11883425
15854	CORIN	-0.118871654
15855	C5orf56	-0.118875397
15856	XRN1	-0.118918377
15857	CPSF7	-0.118962282
15858	MYBL1	-0.118964174
15859	TECPR2	-0.118968151
15860	PPP1R1B	-0.119007468
15861	GP6	-0.119025391
15862	ASPA	-0.119063369
15863	IFNA2	-0.119077876
15864	NCRNA00185	-0.119113153
15865	PRMT2	-0.119172811
15866	AKNAD1	-0.119176607
15867	C10orf140	-0.119208004
15868	SEC22C	-0.119218633
15869	SHANK2-AS3	-0.119234289
15870	UBE4A	-0.119238695
15871	ALOX5	-0.119238931
15872	LMCD1	-0.119260643
15873	GPR56	-0.119299193
15874	FAM171B	-0.119317132
15875	HES5	-0.119330485
15876	DNA2	-0.119334963
15877	LOC157381	-0.119400181
15878	FAM127A	-0.119409437
15879	MESP1	-0.119425036
15880	TSGA10	-0.119433177
15881	C20orf12	-0.119435514
15882	POMT1	-0.119447234
15883	UBA6	-0.119465034
15884	WDR47	-0.119536925
15885	POU2AF1	-0.11957235
15886	RIC8A	-0.119593359
15887	HEPACAM2	-0.119626428
15888	RDM1	-0.119650882
15889	ZNF750	-0.119686427
15890	KCNH7	-0.119687917
15891	LOC286002	-0.119797899
15892	ECM1	-0.119827044
15893	STS	-0.119835878
15894	ACCS	-0.119843164
15895	TNS1	-0.119848179
15896	C19orf18	-0.119878506
15897	SCRN3	-0.119885909
15898	C17orf97	-0.119892977
15899	DNM3OS	-0.11993148
15900	BRIP1	-0.120024899
15901	TDRD3	-0.120039095
15902	CTSF	-0.12006076
15903	FREM3	-0.120064771
15904	EPB41L3	-0.120083515
15905	LOC100507599	-0.120141832
15906	LOC100527964	-0.120158052
15907	LOC100506083	-0.120196656
15908	C6orf99	-0.120243285
15909	ADNP	-0.120257763
15910	LRRC55	-0.120263004
15911	RAB11FIP3	-0.120266873
15912	TIGD7	-0.120270364
15913	ZNF480	-0.12029534
15914	DGCR11	-0.120307301
15915	ZNF470	-0.120424254
15916	TMEM188	-0.120438905
15917	LOC730098	-0.12044678
15918	RAB3GAP2	-0.120487833
15919	DAPL1	-0.120513702
15920	UFD1L	-0.12051897
15921	ELAVL3	-0.120582372
15922	BIVM	-0.120596055
15923	CIB2	-0.120609411
15924	LOC100130357	-0.120733751
15925	AP3B2	-0.120743082
15926	RANBP17	-0.120779468
15927	OSTF1	-0.12078215
15928	LOC100129935	-0.120844738
15929	C1orf63	-0.120862553
15930	C19orf66	-0.1209105
15931	NCKIPSD	-0.121021803
15932	TMEM169	-0.121073768
15933	ANKRD13D	-0.121076307
15934	KIAA1967	-0.121091986
15935	GDF15	-0.121093124
15936	PELI1	-0.121134176
15937	ROGDI	-0.121138619
15938	INO80D	-0.121155664
15939	KIF5C	-0.121184963
15940	SUGT1P3	-0.121239396
15941	CMIP	-0.121246242
15942	SERHL2	-0.121261377
15943	EPM2A	-0.121267024
15944	ATAT1	-0.121282563
15945	EFHB	-0.121326857
15946	ULK1	-0.121430613
15947	SSTR1	-0.121448217
15948	LOC284023	-0.121464211
15949	NME5	-0.121583527
15950	LOC100506274	-0.121622379
15951	LOC100507575	-0.121634715
15952	LOC100128511	-0.121777715
15953	CNTRL	-0.121789838
15954	THTPA	-0.121802293
15955	MAFB	-0.121825798
15956	APBA1	-0.121827619
15957	KCTD20	-0.121832421
15958	LOC440173	-0.12184592
15959	TOB1	-0.121872771
15960	ZCCHC11	-0.121905598
15961	KLRAQ1	-0.121944107
15962	TUSC3	-0.121946248
15963	RNF144B	-0.121947385
15964	SNX13	-0.12196292
15965	SLX4	-0.121964982
15966	NACC2	-0.122072754
15967	SMYD3	-0.122077273
15968	CAMP	-0.122136683
15969	SOX4	-0.122150012
15970	LOC728052	-0.122182944
15971	LOC100506748	-0.122237056
15972	PCNA	-0.122240431
15973	KDM1B	-0.122269772
15974	MANEAL	-0.122425729
15975	DLG3	-0.122449579
15976	MRFAP1L1	-0.122466369
15977	HELLS	-0.122485079
15978	ADAD1	-0.122506955
15979	LOC100507563	-0.122513914
15980	ST7-OT4	-0.122516005
15981	ARPC5	-0.122614302
15982	DNAJB14	-0.122656498
15983	ECM2	-0.122681293
15984	SLC35G3	-0.122708259
15985	ZNF500	-0.122748977
15986	OLFML2B	-0.122818734
15987	CXADR	-0.122869345
15988	TDP2	-0.122916285
15989	LOC729296	-0.122927645
15990	SLC26A2	-0.122994001
15991	SMAP1	-0.123031224
15992	TMEM55A	-0.123034382
15993	FLVCR2	-0.123092276
15994	PDE11A	-0.123166037
15995	NLGN1	-0.123203633
15996	MED17	-0.123316744
15997	ZDHHC17	-0.123395368
15998	SMG9	-0.12344711
15999	SPAG11B	-0.12344816
16000	PLEKHA3	-0.123517657
16001	ZNF510	-0.12352227
16002	NRTN	-0.123580053
16003	CBX7	-0.123593629
16004	CERK	-0.123601044
16005	HSD17B6	-0.123676048
16006	NIM1	-0.123687087
16007	NLRP4	-0.123714868
16008	PIGZ	-0.123739572
16009	PFN4	-0.123765179
16010	ANO8	-0.123800266
16011	CCDC18	-0.123890021
16012	KANK1	-0.123890431
16013	ST8SIA2	-0.123893642
16014	HERPUD2	-0.123922801
16015	LOC100505710	-0.12395006
16016	SCUBE2	-0.123975216
16017	LOC100287015	-0.124027613
16018	PCGF3	-0.124067606
16019	HLA-C	-0.124072275
16020	PHOSPHO2	-0.124126301
16021	PDE6D	-0.124233327
16022	FCGBP	-0.124257431
16023	BOD1L	-0.124357196
16024	PLEKHO1	-0.124362895
16025	LOC100129195	-0.124378604
16026	MAP2	-0.124471524
16027	PCDHB13	-0.124490169
16028	C1orf21	-0.124496136
16029	SELENBP1	-0.124605423
16030	TFEB	-0.124637954
16031	IRS2	-0.124638314
16032	ATP6V0D1	-0.124644652
16033	PLEKHG1	-0.124645563
16034	ZBTB20	-0.124695082
16035	RFPL3-AS1	-0.124867227
16036	KCNB2	-0.124890593
16037	ZNF417	-0.124918104
16038	EIF4ENIF1	-0.124947368
16039	PAG1	-0.124987715
16040	SHROOM2	-0.125032595
16041	EIF1AD	-0.125073019
16042	TMEM205	-0.125100807
16043	LOC400958	-0.125179593
16044	SIRT1	-0.125193286
16045	TADA1	-0.12521231
16046	FLJ27354	-0.125341935
16047	STOML1	-0.125371779
16048	CASP12	-0.125454807
16049	LIPC	-0.125471898
16050	ELOVL4	-0.125570713
16051	SSBP2	-0.125611289
16052	FYN	-0.125633167
16053	XKR4	-0.125672251
16054	BCL6	-0.12568204
16055	DGKQ	-0.125792772
16056	PEX2	-0.125819965
16057	LOC100505947	-0.125834026
16058	ASPM	-0.125902513
16059	VEZT	-0.125933978
16060	C19orf54	-0.125971592
16061	FAM13A	-0.12604819
16062	PDPK1	-0.126053278
16063	IFI6	-0.12607067
16064	STIM1	-0.126108097
16065	LOC729799	-0.126122293
16066	LHX3	-0.126174137
16067	UPRT	-0.126228951
16068	LOC729570	-0.126327071
16069	SCAF8	-0.126373617
16070	HECA	-0.126400687
16071	ACPL2	-0.126477306
16072	DPY30	-0.126484645
16073	NOSTRIN	-0.126508486
16074	ERCC6	-0.126522777
16075	UXT	-0.126541338
16076	SPARCL1	-0.126557689
16077	LOC647946	-0.126557708
16078	MAGEF1	-0.126569747
16079	TMEM107	-0.126602329
16080	MYPOP	-0.12668342
16081	TMEM14A	-0.126734274
16082	FLJ35424	-0.126785295
16083	HOOK1	-0.126821319
16084	TMEM167B	-0.126839807
16085	FGF18	-0.126921266
16086	ZNF77	-0.126949277
16087	RASGEF1B	-0.126953439
16088	ABHD16A	-0.126958436
16089	CGRRF1	-0.126963418
16090	BBS7	-0.126975523
16091	MAN1C1	-0.126994331
16092	KCNH6	-0.127000261
16093	FBXL15	-0.127000723
16094	SEC22B	-0.127093831
16095	RAB27A	-0.127137042
16096	FAM118B	-0.127164889
16097	ATP6V1C2	-0.127180517
16098	SLC7A4	-0.127316604
16099	C2orf81	-0.127350749
16100	RRAGD	-0.127437544
16101	GPR84	-0.127465714
16102	ARHGAP33	-0.127512599
16103	LTN1	-0.127515574
16104	HDAC4	-0.127636513
16105	ZNF155	-0.127728915
16106	COQ6	-0.127729981
16107	FLYWCH2	-0.127809198
16108	MRPS6	-0.127828409
16109	C9orf103	-0.127835001
16110	FMO3	-0.127891652
16111	LOC441204	-0.127947935
16112	CALCA	-0.128008857
16113	LOC100505912	-0.128073497
16114	ZNF506	-0.12808466
16115	XBP1	-0.12817284
16116	RBM3	-0.128262898
16117	ATP5L	-0.128320437
16118	C2CD4C	-0.128333986
16119	BCL11B	-0.12834622
16120	LOC100507309	-0.128363414
16121	C17orf109	-0.12836891
16122	HYI	-0.128440136
16123	CDK14	-0.12846642
16124	SMAD4	-0.128500948
16125	C1orf52	-0.128504271
16126	MCF2L-AS1	-0.128561462
16127	RASSF5	-0.128597551
16128	ZCCHC10	-0.128599683
16129	WDR67	-0.12861082
16130	DTNBP1	-0.128613035
16131	INSIG2	-0.128620666
16132	SLC26A11	-0.128682925
16133	MUCL1	-0.128689573
16134	PNMAL1	-0.12869318
16135	HERC3	-0.128697144
16136	PIN4	-0.128711119
16137	WDR44	-0.128746066
16138	PHLDB1	-0.128785635
16139	ARHGEF26-AS1	-0.128878957
16140	NKTR	-0.128885271
16141	RGS3	-0.128891371
16142	SLAIN1	-0.128908988
16143	PRAF2	-0.128932823
16144	JAK1	-0.12895308
16145	TCTE3	-0.128953963
16146	ZNF93	-0.128957614
16147	MCM6	-0.12898303
16148	SYN2	-0.129023871
16149	DAPK2	-0.129030325
16150	OSBPL2	-0.129083538
16151	ZNF600	-0.129093874
16152	CDK5R2	-0.129126366
16153	DLX2	-0.129129273
16154	EGFL6	-0.129140164
16155	ATG4A	-0.129154625
16156	SRP14	-0.129193745
16157	ADIPOR1	-0.129202398
16158	WDR17	-0.129279683
16159	MED8	-0.129298905
16160	SERGEF	-0.12930196
16161	ZNF182	-0.129317872
16162	NID1	-0.129334002
16163	TRAF3IP2	-0.129343707
16164	ITFG1	-0.129361363
16165	ZNF416	-0.129402052
16166	FAM116A	-0.129402676
16167	C1orf124	-0.129404026
16168	TMEM9	-0.129414702
16169	C9orf135	-0.129424287
16170	CCDC142	-0.129459622
16171	CLIC3	-0.129471543
16172	RBM43	-0.129560175
16173	LOC338817	-0.129570083
16174	PTPN1	-0.129603649
16175	MLL3	-0.129660081
16176	INPP5J	-0.129685678
16177	CHGA	-0.129793473
16178	NNT	-0.129819489
16179	HEATR5B	-0.129828857
16180	SLC16A4	-0.129833326
16181	WNT6	-0.12983966
16182	GDPD5	-0.129843981
16183	STX12	-0.129851167
16184	KLF1	-0.129902215
16185	BTBD3	-0.129912696
16186	LOC401134	-0.129994934
16187	RASSF7	-0.130113458
16188	ALDH1A1	-0.130131756
16189	LINC00085	-0.130170234
16190	KCNH5	-0.130172358
16191	TMOD2	-0.13022297
16192	SH3TC1	-0.130224965
16193	GPR146	-0.130228343
16194	LOC441179	-0.130265265
16195	MAL	-0.130272809
16196	PRDX2	-0.130309093
16197	TUBB2B	-0.130315993
16198	NUSAP1	-0.130331291
16199	PDCL	-0.130334846
16200	EID2	-0.130509158
16201	MTERFD1	-0.130588225
16202	ZSWIM6	-0.130591978
16203	MAGEB6	-0.130598825
16204	PLA2G10	-0.130838804
16205	SCG3	-0.130867473
16206	TMX4	-0.130876979
16207	SETD2	-0.130969224
16208	GPAA1	-0.131081505
16209	CDK5RAP2	-0.131158642
16210	ERCC4	-0.131168567
16211	SMARCC2	-0.13117063
16212	PDE6B	-0.131172808
16213	BMP2K	-0.131187222
16214	CRYL1	-0.131223812
16215	PPFIBP2	-0.131292209
16216	COPS4	-0.131306281
16217	LOC401093	-0.131314805
16218	VPS8	-0.131402305
16219	CEP19	-0.131462274
16220	TRIM68	-0.131475873
16221	MMEL1	-0.131487411
16222	AVIL	-0.131507293
16223	TOX2	-0.131515664
16224	GNAO1	-0.131565509
16225	TMCO1	-0.131594047
16226	CYS1	-0.131614663
16227	ZBED1	-0.131647206
16228	PLAC2	-0.131669718
16229	PEX5L	-0.131762113
16230	DDX5	-0.131794213
16231	CASP7	-0.131794265
16232	C1orf127	-0.131863796
16233	MYO15A	-0.131979759
16234	LOC100506994	-0.132029697
16235	BMPR1A	-0.132038833
16236	ZNF233	-0.132047439
16237	IGFL2	-0.132067459
16238	TSTD1	-0.132118276
16239	KAT6A	-0.132235504
16240	DYNC2LI1	-0.132239932
16241	TXLNG2P	-0.132242157
16242	ST3GAL3	-0.132307047
16243	CNTN2	-0.132340817
16244	LOC84989	-0.132417985
16245	C1orf96	-0.13245625
16246	KIAA0240	-0.132458133
16247	ZNF32	-0.132496512
16248	COPS5	-0.1324993
16249	FAM186A	-0.132514467
16250	HIST1H2BO	-0.132540767
16251	ZNF665	-0.132570156
16252	LOC147670	-0.132600784
16253	RASD1	-0.132605891
16254	PPARGC1A	-0.132611703
16255	PDZRN4	-0.132618188
16256	TLR7	-0.132656189
16257	FCN2	-0.132665582
16258	PCDHB4	-0.132677049
16259	GGT6	-0.132740282
16260	DPYSL2	-0.132743208
16261	ZDHHC2	-0.132764536
16262	ZNF449	-0.132766758
16263	TBCEL	-0.132814822
16264	SNX14	-0.132820641
16265	AGGF1	-0.132906717
16266	TMEM132C	-0.132940713
16267	KLF11	-0.132951662
16268	NPAT	-0.132987662
16269	CAPN14	-0.13300692
16270	TRIM2	-0.133114744
16271	LOC100507025	-0.133125447
16272	YY1AP1	-0.133150717
16273	ZNF594	-0.133207513
16274	MBD6	-0.133220394
16275	OR2B2	-0.133287687
16276	KIAA0907	-0.13334017
16277	INTS3	-0.133357451
16278	CALM1	-0.133382965
16279	ACADM	-0.133439304
16280	ATPAF1	-0.133477006
16281	SEC16A	-0.133527613
16282	WDR20	-0.133544317
16283	SDR42E1	-0.133664652
16284	HEXIM2	-0.133694218
16285	RPS6KA2	-0.133755931
16286	SYTL3	-0.133906698
16287	ZNF738	-0.133907301
16288	MIR210HG	-0.133964431
16289	RAB20	-0.133974303
16290	ESCO1	-0.133983564
16291	MARVELD2	-0.134045476
16292	TOLLIP	-0.134072104
16293	EDF1	-0.13408582
16294	LCN15	-0.134087512
16295	NCK2	-0.134152354
16296	LOC283038	-0.134174732
16297	NLRP9	-0.13418207
16298	ZNF334	-0.134186548
16299	ADCY2	-0.134332569
16300	LYRM2	-0.134447111
16301	SORCS2	-0.134455473
16302	ADPRHL2	-0.134466579
16303	TMEM68	-0.13450939
16304	TMF1	-0.134513064
16305	PP12719	-0.134578522
16306	RHOT1	-0.134613077
16307	PIGP	-0.134626722
16308	DNASE1	-0.134734831
16309	CDO1	-0.1347678
16310	CCNJ	-0.134780036
16311	MX1	-0.134810152
16312	FIGNL1	-0.134854605
16313	KHNYN	-0.134912224
16314	C5orf44	-0.134937373
16315	CENPB	-0.134938367
16316	SURF1	-0.134950003
16317	TRPA1	-0.135044235
16318	MOV10L1	-0.135052869
16319	PDCD6	-0.135081404
16320	LOC100507739	-0.13515412
16321	LOC100131607	-0.135160193
16322	ARL4C	-0.135175096
16323	CUL3	-0.135206602
16324	MATN2	-0.135255665
16325	KLHDC10	-0.135266462
16326	NDUFA3	-0.135403661
16327	LOC100506233	-0.13540583
16328	PIH1D2	-0.135510484
16329	PYROXD1	-0.135586039
16330	KPNA2	-0.135666139
16331	TMEM57	-0.135706333
16332	HOXD4	-0.135718819
16333	SASS6	-0.135728467
16334	VGLL3	-0.135807678
16335	C8orf44	-0.135831204
16336	ZFHX4	-0.135861497
16337	COX6C	-0.135913299
16338	PCDHB15	-0.135942362
16339	LOC100306951	-0.135977505
16340	CISD2	-0.136008805
16341	LOC285084	-0.136025576
16342	DNAJC1	-0.13602796
16343	MIS12	-0.136043807
16344	LRRC40	-0.136058953
16345	ALG6	-0.136059173
16346	PTBP2	-0.136067744
16347	COQ10A	-0.136093494
16348	CHFR	-0.136094263
16349	MYOM2	-0.136110683
16350	DMWD	-0.136114499
16351	PLEKHA8P1	-0.136176623
16352	ZNF583	-0.136201241
16353	UBE2L6	-0.136219199
16354	TMEM104	-0.13627031
16355	MANBA	-0.136275948
16356	SETD4	-0.13628218
16357	SULT1C4	-0.136313775
16358	C1orf54	-0.136326868
16359	BACE1	-0.136333832
16360	DHRSX	-0.136356154
16361	EPC1	-0.136397727
16362	HNRNPU-AS1	-0.136426246
16363	CAB39L	-0.13644367
16364	TNRC6B	-0.136459905
16365	ZNF880	-0.136562307
16366	KRTAP3-1	-0.136613768
16367	HOTAIR	-0.136616979
16368	PAN3	-0.136681914
16369	TMEM218	-0.136718999
16370	SLC32A1	-0.136764743
16371	RYBP	-0.136827394
16372	6-Mar	-0.136846321
16373	LRRC52	-0.136900696
16374	ASF1A	-0.136906927
16375	ANKRD46	-0.136985303
16376	CYP46A1	-0.137008927
16377	ZNF828	-0.137061879
16378	ZNF490	-0.137108283
16379	PPDPF	-0.137135219
16380	RBPJ	-0.137228672
16381	LRRC39	-0.137252041
16382	RCAN3	-0.137253041
16383	LOC100507331	-0.137294509
16384	FKBP2	-0.137322545
16385	TMEM170B	-0.13732431
16386	TMTC1	-0.137338029
16387	ZNF3	-0.137358334
16388	SVIP	-0.137363458
16389	RDX	-0.137570335
16390	TSPYL2	-0.137629591
16391	VAMP1	-0.137670245
16392	LOC100506802	-0.137671054
16393	ANKRD13C	-0.137676818
16394	RBM11	-0.137734348
16395	PCGF5	-0.137858313
16396	NAV1	-0.137887862
16397	KDM5B	-0.13793999
16398	PBXIP1	-0.137944632
16399	ACYP1	-0.138076972
16400	RUFY2	-0.138093483
16401	COMMD3	-0.138094268
16402	MPHOSPH8	-0.138115469
16403	ZFP90	-0.138165451
16404	CTNNA2	-0.138171254
16405	GPATCH1	-0.138183001
16406	LOC401022	-0.138203612
16407	LRRC15	-0.138204002
16408	SYT11	-0.138224489
16409	NAA40	-0.138225213
16410	PCDH17	-0.138225844
16411	HIPK3	-0.138264354
16412	C8orf40	-0.138339868
16413	ITGA9	-0.138392131
16414	DIDO1	-0.138475909
16415	ZNF8	-0.138502068
16416	SULT2B1	-0.138547895
16417	NECAB1	-0.138548841
16418	ZNF540	-0.138600142
16419	MORN3	-0.138638194
16420	GCA	-0.138700449
16421	SERF2	-0.13870289
16422	SLC25A27	-0.138728301
16423	TRIM44	-0.138782423
16424	BDKRB1	-0.138798069
16425	EVL	-0.138816829
16426	UFC1	-0.13884806
16427	GAD1	-0.13886373
16428	LOC440335	-0.138867482
16429	PCDHB2	-0.138894804
16430	FLJ33996	-0.1389641
16431	ZNF227	-0.139041145
16432	ATG2B	-0.139066275
16433	ZMPSTE24	-0.139113577
16434	FAIM2	-0.139175037
16435	DYNLL1	-0.139222579
16436	LOC100499489	-0.139229804
16437	PIK3C2A	-0.139255179
16438	NPM2	-0.139275412
16439	SIRT3	-0.139329283
16440	CROCCP3	-0.139331214
16441	SAP30	-0.139351502
16442	RAD51AP1	-0.139374371
16443	C1orf87	-0.139399704
16444	MAP4K3	-0.139434193
16445	TMEM55B	-0.139512771
16446	SFT2D2	-0.139595623
16447	DKFZP434I0714	-0.139649794
16448	AGTPBP1	-0.139651453
16449	THAP9	-0.139682204
16450	C11orf54	-0.139865246
16451	RUNDC1	-0.139867526
16452	MED14	-0.139868331
16453	LRRC10B	-0.139915393
16454	FN3KRP	-0.139933967
16455	ETV6	-0.13999639
16456	CENPJ	-0.140010442
16457	SOCS5	-0.14001484
16458	KIAA1486	-0.140102704
16459	GRM8	-0.140122366
16460	ZFAND5	-0.140142216
16461	PYROXD2	-0.140180016
16462	PPP1R3D	-0.140218731
16463	C16orf79	-0.140223532
16464	YPEL4	-0.140260154
16465	NCOA7	-0.140284804
16466	KCNMA1	-0.140348059
16467	SPAG6	-0.140350303
16468	HCFC1R1	-0.140357512
16469	ACOX1	-0.14037167
16470	PCSK7	-0.140384297
16471	PIBF1	-0.140443974
16472	SLC17A5	-0.140458838
16473	MIB1	-0.14050682
16474	ST14	-0.14056333
16475	TUBB2A	-0.140676736
16476	NLGN4Y	-0.14070297
16477	BARD1	-0.1407156
16478	LLGL2	-0.140743756
16479	IRX3	-0.140780489
16480	ABCA11P	-0.140804611
16481	CDON	-0.140828787
16482	SMPDL3A	-0.140855355
16483	TTC39B	-0.140859974
16484	KDM5A	-0.140891743
16485	POGK	-0.140968992
16486	C4orf33	-0.141019801
16487	MPDZ	-0.14104107
16488	RBBP8	-0.141047545
16489	BSDC1	-0.141152443
16490	FAM176A	-0.141182212
16491	CCDC110	-0.141203556
16492	GDAP2	-0.141276785
16493	TNKS2	-0.141321695
16494	KAT5	-0.141326453
16495	C12orf65	-0.1413872
16496	LMO7	-0.141433656
16497	FAM19A5	-0.141484504
16498	OMG	-0.141515746
16499	KCNC1	-0.141523605
16500	DEFA5	-0.141524642
16501	NAP1L4	-0.141530311
16502	SCAPER	-0.141608906
16503	GPC5	-0.141612363
16504	PSMC3	-0.141630532
16505	SATB2	-0.14167871
16506	PCYOX1	-0.141685626
16507	LOC100505880	-0.141702054
16508	GTDC1	-0.141824846
16509	ZNF567	-0.141894481
16510	SNPH	-0.14193712
16511	LOC283143	-0.141976458
16512	SH3BP2	-0.142006039
16513	PCLO	-0.142010332
16514	ZNF404	-0.142016881
16515	ZNF430	-0.142066001
16516	SEMA5A	-0.142066296
16517	MLLT3	-0.142076207
16518	MUM1	-0.142098253
16519	C6orf112	-0.142131151
16520	SORBS1	-0.142148148
16521	HSF2BP	-0.142171001
16522	BTG3	-0.142255451
16523	BBIP1	-0.142318276
16524	MST1P9	-0.142348328
16525	CXCR4	-0.142359572
16526	ZNF213	-0.142368993
16527	FANCL	-0.142444459
16528	PHF13	-0.142495797
16529	MYL6	-0.14252305
16530	HEXDC	-0.142555734
16531	PKHD1L1	-0.142688247
16532	GTSE1	-0.14271923
16533	SLC9A11	-0.142722966
16534	NEK11	-0.142945599
16535	FAM110B	-0.142993787
16536	FAM66C	-0.143005708
16537	C8orf59	-0.14300934
16538	MDM4	-0.14302376
16539	SLC2A11	-0.143034487
16540	BTBD8	-0.14304816
16541	DNAH7	-0.143057077
16542	AP1G2	-0.14307992
16543	SLC35E3	-0.143104495
16544	GALR1	-0.143107545
16545	TMEM125	-0.143126055
16546	C6orf64	-0.143159883
16547	SP2	-0.14321581
16548	DEDD2	-0.143257734
16549	CGA	-0.143266649
16550	TESC	-0.143273778
16551	GPKOW	-0.143300181
16552	MOSPD2	-0.143323501
16553	PP7080	-0.143337332
16554	MAP1LC3A	-0.14334178
16555	SLC40A1	-0.143362969
16556	ZNF563	-0.143366444
16557	IL17B	-0.143373293
16558	SERTAD3	-0.143430909
16559	KIF5B	-0.143431374
16560	CENPL	-0.143465837
16561	CRYZL1	-0.143489789
16562	GNB1	-0.143496564
16563	MGC2752	-0.143530505
16564	FEV	-0.143533597
16565	CMTM4	-0.143565342
16566	PLA2G12A	-0.14357346
16567	TLX3	-0.143582526
16568	NUPL1	-0.143586141
16569	CCDC163P	-0.143588526
16570	FBLN5	-0.143620159
16571	DYNC1LI2	-0.1436717
16572	TOPBP1	-0.1436916
16573	SYNJ2BP	-0.143790835
16574	SFTPD	-0.143795879
16575	FOXD2	-0.143827561
16576	CDK2AP1	-0.143833527
16577	PCMTD1	-0.143912467
16578	NIT1	-0.144020613
16579	C13orf27	-0.144064448
16580	FLJ10038	-0.144195115
16581	LOC100507322	-0.144247998
16582	WDPCP	-0.144259197
16583	FAAH	-0.144355097
16584	DSTN	-0.144370767
16585	SFTA3	-0.144407384
16586	LOC283481	-0.144431963
16587	DLG2	-0.144466109
16588	SGCB	-0.144624157
16589	KLF10	-0.144633657
16590	SCNN1A	-0.144699119
16591	ADCY6	-0.144724625
16592	RFPL1-AS1	-0.144739782
16593	RMI2	-0.144773166
16594	ZNF426	-0.144783494
16595	FAM20B	-0.144790958
16596	HHAT	-0.144802777
16597	LGALS8-AS1	-0.144832905
16598	MTBP	-0.144840475
16599	DMC1	-0.144853439
16600	DMRTA2	-0.144857464
16601	OSGIN2	-0.144876971
16602	GRIK2	-0.144894241
16603	WDR31	-0.144924664
16604	ATP4B	-0.144974705
16605	SCGB1D2	-0.145058784
16606	ATP6AP1	-0.145066629
16607	FZD1	-0.145097659
16608	ZNF675	-0.145135701
16609	TFPT	-0.145138854
16610	CDH8	-0.145172547
16611	ZDBF2	-0.145210507
16612	SDC2	-0.145241157
16613	VCAM1	-0.145247677
16614	SLC2A12	-0.145288987
16615	SPINT1	-0.145327863
16616	EIF4EBP2	-0.14533046
16617	KIAA1211	-0.145361649
16618	ZC3H12C	-0.145366512
16619	C1GALT1	-0.145381892
16620	FOXJ3	-0.145431649
