Cell Line Name	Best Cell Line Name
OCILY12	OCILY12
OCILY12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY12
CDDB:155885	OCILY12
ACH-001147	OCILY12
OCILY132	OCILY132
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY132
CDDB:155886	OCILY132
ACH-001148	OCILY132
OCILY17_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY17_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
OCILY17	OCILY17_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
CDDB:155887	OCILY17_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SMZ1	SMZ1
SMZ1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SMZ1
CDDB:155888	SMZ1
ACH-001197	SMZ1
U2932_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	U2932_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
U-2932	U2932_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
U2932	U2932_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
CDDB:155889	U2932_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PEDS005TPFAD	PEDS005TPFAD
PEDS005TPFAD_KIDNEY	PEDS005TPFAD
CDDB:155890	PEDS005TPFAD
ACH-001163	PEDS005TPFAD
PEDS030T_KIDNEY	PEDS030T_KIDNEY
PEDS030T	PEDS030T_KIDNEY
CDDB:155891	PEDS030T_KIDNEY
L3411N_LARGE_INTESTINE	L3411N_LARGE_INTESTINE
L3411N	L3411N_LARGE_INTESTINE
CDDB:155892	L3411N_LARGE_INTESTINE
PEDS019TBT_LIVER	PEDS019TBT_LIVER
PEDS019TBT	PEDS019TBT_LIVER
CDDB:155893	PEDS019TBT_LIVER
BIN67	BIN67
BIN67_OVARY	BIN67
CDDB:155894	BIN67
ACH-001278	BIN67
SCCOHT1	SCCOHT1
SCCOHT1_OVARY	SCCOHT1
CDDB:155895	SCCOHT1
ACH-001279	SCCOHT1
BROLI_SKIN	BROLI_SKIN
BROLI	BROLI_SKIN
CDDB:155896	BROLI_SKIN
MS1SKIN	MS1SKIN
MS1_SKIN	MS1SKIN
MS1	MS1SKIN
CDDB:155897	MS1SKIN
CVCL_6502	MS1SKIN
ACH-001131	MS1SKIN
WAGA_SKIN	WAGA_SKIN
WAGA	WAGA_SKIN
CDDB:155898	WAGA_SKIN
127399	127399
127399_SOFT_TISSUE	127399
CDDB:155899	127399
ACH-001270	127399
ATRT1_SOFT_TISSUE	ATRT1_SOFT_TISSUE
ATRT1	ATRT1_SOFT_TISSUE
CDDB:155900	ATRT1_SOFT_TISSUE
ATRT3_SOFT_TISSUE	ATRT3_SOFT_TISSUE
ATRT3	ATRT3_SOFT_TISSUE
CDDB:155901	ATRT3_SOFT_TISSUE
CHLA02ATRT_SOFT_TISSUE	CHLA02ATRT_SOFT_TISSUE
CHLA02ATRT	CHLA02ATRT_SOFT_TISSUE
CDDB:155902	CHLA02ATRT_SOFT_TISSUE
CHLA04ATRT_SOFT_TISSUE	CHLA04ATRT_SOFT_TISSUE
CHLA04ATRT	CHLA04ATRT_SOFT_TISSUE
CDDB:155903	CHLA04ATRT_SOFT_TISSUE
CHLA05ATRT_SOFT_TISSUE	CHLA05ATRT_SOFT_TISSUE
CHLA05ATRT	CHLA05ATRT_SOFT_TISSUE
CDDB:155904	CHLA05ATRT_SOFT_TISSUE
CHLA06ATRT	CHLA06ATRT
CHLA06ATRT_SOFT_TISSUE	CHLA06ATRT
CDDB:155905	CHLA06ATRT
ACH-001028	CHLA06ATRT
CHLA266	CHLA266
CHLA266_SOFT_TISSUE	CHLA266
CDDB:155906	CHLA266
ACH-001031	CHLA266
D271_SOFT_TISSUE	D271_SOFT_TISSUE
D271	D271_SOFT_TISSUE
CDDB:155907	D271_SOFT_TISSUE
DL	DL
DL_SOFT_TISSUE	DL
CDDB:155908	DL
ACH-001059	DL
FUJI	FUJI
FUJI_SOFT_TISSUE	FUJI
CDDB:155909	FUJI
ACH-001272	FUJI
HSSY2_SOFT_TISSUE	HSSY2_SOFT_TISSUE
HSSY2	HSSY2_SOFT_TISSUE
CDDB:155910	HSSY2_SOFT_TISSUE
KPMRTRY	KPMRTRY
KPMRTRY_SOFT_TISSUE	KPMRTRY
CDDB:155911	KPMRTRY
ACH-001109	KPMRTRY
MON	MON
MON_SOFT_TISSUE	MON
CDDB:155912	MON
ACH-001128	MON
PEDS015T	PEDS015T
PEDS015T_SOFT_TISSUE	PEDS015T
CDDB:155913	PEDS015T
ACH-001164	PEDS015T
STM9101	STM9101
STM9101_SOFT_TISSUE	STM9101
CDDB:155914	STM9101
ACH-001200	STM9101
UPCISCC090_UPPER_AERODIGESTIVE_TRACT	UPCISCC090_UPPER_AERODIGESTIVE_TRACT
UPCISCC090	UPCISCC090_UPPER_AERODIGESTIVE_TRACT
CDDB:155915	UPCISCC090_UPPER_AERODIGESTIVE_TRACT
UPCISCC152	UPCISCC152
UPCISCC152_UPPER_AERODIGESTIVE_TRACT	UPCISCC152
CDDB:155916	UPCISCC152
ACH-001228	UPCISCC152
UPCISCC154_UPPER_AERODIGESTIVE_TRACT	UPCISCC154_UPPER_AERODIGESTIVE_TRACT
UPCISCC154	UPCISCC154_UPPER_AERODIGESTIVE_TRACT
CDDB:155917	UPCISCC154_UPPER_AERODIGESTIVE_TRACT
HCTtetK	HCTtetK
CDDB:155918	HCTtetK
HA1E-M	HA1E-M
CDDB:155919	HA1E-M
HF-1	HF-1
HF1	HF-1
CDDB:155920	HF-1
MS5	MS5
CDDB:155921	MS5
COGN305	COGN305
COG-N-305	COGN305
COGN305_AUTONOMIC_GANGLIA	COGN305
CDDB:155922	COGN305
ACH-001302	COGN305
CHLA15	CHLA15
CHLA-15	CHLA15
CHLA15_AUTONOMIC_GANGLIA	CHLA15
CDDB:155923	CHLA15
ACH-001300	CHLA15
COGN278	COGN278
COGN278_AUTONOMIC_GANGLIA	COGN278
COGN278_CENTRAL_NERVOUS_SYSTEM	COGN278
CDDB:155924	COGN278
ACH-001301	COGN278
UMCHOR1	UMCHOR1
UM-Chor1	UMCHOR1
UMCHOR1_BONE	UMCHOR1
CDDB:155925	UMCHOR1
ACH-001957	UMCHOR1
JHC7	JHC7
JHC7_BONE	JHC7
CDDB:155926	JHC7
ACH-001955	JHC7
MUGCHOR1	MUGCHOR1
MUG-Chor1	MUGCHOR1
MUGCHOR1_BONE	MUGCHOR1
CDDB:155927	MUGCHOR1
ACH-001956	MUGCHOR1
COGAR359	COGAR359
COGAR359_SOFT_TISSUE	COGAR359
COG-AR-359	COGAR359
CDDB:155928	COGAR359
ACH-001289	COGAR359
CME1	CME1
CME-1	CME1
CME1_SOFT_TISSUE	CME1
CDDB:155929	CME1
ACH-001322	CME1
SCS214	SCS214
SCS214_SOFT_TISSUE	SCS214
CDDB:155930	SCS214
ACH-001280	SCS214
921	921
921_UVEA	921
CDDB:155931	921
ACH-001441	921
ANGMCSS	ANGMCSS
ANGMCSS_CENTRAL_NERVOUS_SYSTEM	ANGMCSS
CDDB:155932	ANGMCSS
ACH-001329	ANGMCSS
ASH3	ASH3
ASH3_THYROID	ASH3
CDDB:155933	ASH3
ACH-001443	ASH3
BB30PBL_MATCHED_NORMAL_TISSUE	BB30PBL_MATCHED_NORMAL_TISSUE
CDDB:155934	BB30PBL_MATCHED_NORMAL_TISSUE
ACH-002342	BB30PBL_MATCHED_NORMAL_TISSUE
BB49EBV_MATCHED_NORMAL_TISSUE	BB49EBV_MATCHED_NORMAL_TISSUE
CDDB:155935	BB49EBV_MATCHED_NORMAL_TISSUE
ACH-002343	BB49EBV_MATCHED_NORMAL_TISSUE
BB65EBV_MATCHED_NORMAL_TISSUE	BB65EBV_MATCHED_NORMAL_TISSUE
CDDB:155936	BB65EBV_MATCHED_NORMAL_TISSUE
ACH-002344	BB65EBV_MATCHED_NORMAL_TISSUE
BE2M17	BE2M17
BE2M17_NERVOUS_SYSTEM	BE2M17
CDDB:155937	BE2M17
ACH-002217	BE2M17
BICR10	BICR10
BICR10_UPPER_AERODIGESTIVE_TRACT	BICR10
CDDB:155938	BICR10
ACH-001331	BICR10
BICR78	BICR78
BICR78_UPPER_AERODIGESTIVE_TRACT	BICR78
CDDB:155939	BICR78
ACH-001332	BICR78
BLUE1	BLUE1
BLUE1_HAEMATOPOIETIC_AND_LYMPHOID	BLUE1
CDDB:155940	BLUE1
ACH-001450	BLUE1
CA922	CA922
CA922_UPPER_AERODIGESTIVE_TRACT	CA922
CDDB:155941	CA922
ACH-002043	CA922
CAR1	CAR1
CAR1_LARGE_INTESTINE	CAR1
CDDB:155942	CAR1
ACH-002345	CAR1
CASKI	CASKI
CASKI_CERVIX	CASKI
CDDB:155943	CASKI
ACH-001336	CASKI
CCLFPEDS0004T	CCLFPEDS0004T
CCLFPEDS0004T_SOFT_TISSUE	CCLFPEDS0004T
CDDB:155944	CCLFPEDS0004T
ACH-001425	CCLFPEDS0004T
CCLFPEDS0008T	CCLFPEDS0008T
CCLFPEDS0008T_SOFT_TISSUE	CCLFPEDS0008T
CDDB:155945	CCLFPEDS0008T
ACH-001433	CCLFPEDS0008T
CCLFPEDS0018T	CCLFPEDS0018T
CCLFPEDS0018T_SOFT_TISSUE	CCLFPEDS0018T
CDDB:155946	CCLFPEDS0018T
ACH-001767	CCLFPEDS0018T
CHLA258	CHLA258
CHLA258_BONE	CHLA258
CDDB:155947	CHLA258
ACH-001282	CHLA258
CHSA0011	CHSA0011
CHSA0011_BONE	CHSA0011
CDDB:155948	CHSA0011
ACH-002092	CHSA0011
CHSA0108	CHSA0108
CHSA0108_BONE	CHSA0108
CDDB:155949	CHSA0108
ACH-002093	CHSA0108
CHSA8926	CHSA8926
CHSA8926_BONE	CHSA8926
CDDB:155950	CHSA8926
ACH-002094	CHSA8926
COLO794	COLO794
COLO794_SKIN	COLO794
CDDB:155951	COLO794
ACH-001339	COLO794
COLO829_MATCHED_NORMAL_TISSUE	COLO829_MATCHED_NORMAL_TISSUE
CDDB:155952	COLO829_MATCHED_NORMAL_TISSUE
ACH-002380	COLO829_MATCHED_NORMAL_TISSUE
CORL303	CORL303
CORL303_LUNG	CORL303
CDDB:155953	CORL303
ACH-002095	CORL303
CORL321	CORL321
CORL321_LUNG	CORL321
CDDB:155954	CORL321
ACH-001490	CORL321
CORL32	CORL32
CORL32_LUNG	CORL32
CDDB:155955	CORL32
ACH-001489	CORL32
COV413A	COV413A
COV413A_OVARY	COV413A
CDDB:155956	COV413A
ACH-001340	COV413A
CP50EBV_MATCHED_NORMAL_TISSUE	CP50EBV_MATCHED_NORMAL_TISSUE
CDDB:155957	CP50EBV_MATCHED_NORMAL_TISSUE
ACH-002346	CP50EBV_MATCHED_NORMAL_TISSUE
CP66EBV_MATCHED_NORMAL_TISSUE	CP66EBV_MATCHED_NORMAL_TISSUE
CDDB:155958	CP66EBV_MATCHED_NORMAL_TISSUE
ACH-002347	CP66EBV_MATCHED_NORMAL_TISSUE
CROAP3	CROAP3
CROAP3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CROAP3
CDDB:155959	CROAP3
ACH-002393	CROAP3
CS1	CS1
CS1_BONE	CS1
CDDB:155960	CS1
ACH-002099	CS1
DIFI	DIFI
DIFI_LARGE_INTESTINE	DIFI
CDDB:155961	DIFI
ACH-002233	DIFI
DIPG007	DIPG007
DIPG007_CENTRAL_NERVOUS_SYSTEM	DIPG007
CDDB:155962	DIPG007
ACH-002348	DIPG007
DOTC24510	DOTC24510
DOTC24510_CERVIX	DOTC24510
CDDB:155963	DOTC24510
ACH-001341	DOTC24510
EMCBAC1	EMCBAC1
EMCBAC1_LUNG	EMCBAC1
CDDB:155964	EMCBAC1
ACH-002101	EMCBAC1
EMCBAC2	EMCBAC2
EMCBAC2_LUNG	EMCBAC2
CDDB:155965	EMCBAC2
ACH-002102	EMCBAC2
ESO51	ESO51
ESO51_OESOPHAGUS	ESO51
CDDB:155966	ESO51
ACH-001497	ESO51
FLO1	FLO1
FLO1_OESOPHAGUS	FLO1
CDDB:155967	FLO1
ACH-001500	FLO1
GBM001	GBM001
GBM001_CENTRAL_NERVOUS_SYSTEM	GBM001
CDDB:155968	GBM001
ACH-002349	GBM001
GMEL	GMEL
GMEL_SKIN	GMEL
CDDB:155969	GMEL
ACH-002121	GMEL
H2369	H2369
H2369_LUNG	H2369
CDDB:155970	H2369
ACH-002123	H2369
H2461	H2461
H2461_LUNG	H2461
CDDB:155971	H2461
ACH-002125	H2461
H2591	H2591
H2591_LUNG	H2591
CDDB:155972	H2591
ACH-002126	H2591
H2595	H2595
H2595_LUNG	H2595
CDDB:155973	H2595
ACH-002127	H2595
H2722	H2722
H2722_LUNG	H2722
CDDB:155974	H2722
ACH-002128	H2722
H2731	H2731
H2731_LUNG	H2731
CDDB:155975	H2731
ACH-002129	H2731
H2795	H2795
H2795_LUNG	H2795
CDDB:155976	H2795
ACH-002130	H2795
H2803	H2803
H2803_LUNG	H2803
CDDB:155977	H2803
ACH-002131	H2803
H2804	H2804
H2804_LUNG	H2804
CDDB:155978	H2804
ACH-002132	H2804
H2810	H2810
H2810_LUNG	H2810
CDDB:155979	H2810
ACH-002133	H2810
H2818	H2818
H2818_LUNG	H2818
CDDB:155980	H2818
ACH-002134	H2818
H2869	H2869
H2869_LUNG	H2869
CDDB:155981	H2869
ACH-002135	H2869
HA1E	HA1E
HA1E_KIDNEY	HA1E
CDDB:155982	HA1E
ACH-001310	HA1E
HA7EBV_MATCHED_NORMAL_TISSUE	HA7EBV_MATCHED_NORMAL_TISSUE
CDDB:155983	HA7EBV_MATCHED_NORMAL_TISSUE
ACH-002350	HA7EBV_MATCHED_NORMAL_TISSUE
HBL100	HBL100
HBL100_BREAST	HBL100
CDDB:155984	HBL100
ACH-002321	HBL100
HCC1143_MATCHED_NORMAL_TISSUE	HCC1143_MATCHED_NORMAL_TISSUE
CDDB:155985	HCC1143_MATCHED_NORMAL_TISSUE
ACH-002378	HCC1143_MATCHED_NORMAL_TISSUE
HCC1187_MATCHED_NORMAL_TISSUE	HCC1187_MATCHED_NORMAL_TISSUE
CDDB:155986	HCC1187_MATCHED_NORMAL_TISSUE
ACH-002373	HCC1187_MATCHED_NORMAL_TISSUE
HCC1395_MATCHED_NORMAL_TISSUE	HCC1395_MATCHED_NORMAL_TISSUE
CDDB:155987	HCC1395_MATCHED_NORMAL_TISSUE
ACH-002382	HCC1395_MATCHED_NORMAL_TISSUE
HCC1599_MATCHED_NORMAL_TISSUE	HCC1599_MATCHED_NORMAL_TISSUE
CDDB:155988	HCC1599_MATCHED_NORMAL_TISSUE
ACH-002374	HCC1599_MATCHED_NORMAL_TISSUE
HCC1937_MATCHED_NORMAL_TISSUE	HCC1937_MATCHED_NORMAL_TISSUE
CDDB:155989	HCC1937_MATCHED_NORMAL_TISSUE
ACH-002375	HCC1937_MATCHED_NORMAL_TISSUE
HCC1954_MATCHED_NORMAL_TISSUE	HCC1954_MATCHED_NORMAL_TISSUE
CDDB:155990	HCC1954_MATCHED_NORMAL_TISSUE
ACH-002384	HCC1954_MATCHED_NORMAL_TISSUE
HCC2157_MATCHED_NORMAL_TISSUE	HCC2157_MATCHED_NORMAL_TISSUE
CDDB:155991	HCC2157_MATCHED_NORMAL_TISSUE
ACH-002381	HCC2157_MATCHED_NORMAL_TISSUE
HCC2218_MATCHED_NORMAL_TISSUE	HCC2218_MATCHED_NORMAL_TISSUE
CDDB:155992	HCC2218_MATCHED_NORMAL_TISSUE
ACH-002383	HCC2218_MATCHED_NORMAL_TISSUE
HCC38_MATCHED_NORMAL_TISSUE	HCC38_MATCHED_NORMAL_TISSUE
CDDB:155993	HCC38_MATCHED_NORMAL_TISSUE
ACH-002377	HCC38_MATCHED_NORMAL_TISSUE
HCC827GR	HCC827GR
HCC827GR_LUNG	HCC827GR
CDDB:155994	HCC827GR
ACH-002333	HCC827GR
HEY	HEY
HEY_OVARY	HEY
CDDB:155995	HEY
ACH-002140	HEY
HKA1	HKA1
HKA1_SKIN	HKA1
CDDB:155996	HKA1
ACH-001521	HKA1
HMY1	HMY1
HMY1_SKIN	HMY1
CDDB:155997	HMY1
ACH-001522	HMY1
HS445	HS445
HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS445
CDDB:155998	HS445
ACH-002245	HS445
HS633T	HS633T
HS633T_SOFT_TISSUE	HS633T
CDDB:155999	HS633T
ACH-002246	HS633T
HSC1	HSC1
HSC1_SKIN	HSC1
CDDB:156000	HSC1
ACH-001523	HSC1
HSC5	HSC5
HSC5_SKIN	HSC5
CDDB:156001	HSC5
ACH-001524	HSC5
HSSYII	HSSYII
HSSYII_LUNG	HSSYII
CDDB:156002	HSSYII
ACH-002085	HSSYII
HUH6CLONE5	HUH6CLONE5
HUH6CLONE5_LIVER	HUH6CLONE5
CDDB:156003	HUH6CLONE5
ACH-002395	HUH6CLONE5
HUO3N1	HUO3N1
HUO3N1_BONE	HUO3N1
CDDB:156004	HUO3N1
ACH-002142	HUO3N1
HUO9	HUO9
HUO9_BONE	HUO9
CDDB:156005	HUO9
ACH-001526	HUO9
IHH4	IHH4
IHH4_THYROID	IHH4
CDDB:156006	IHH4
ACH-001528	IHH4
J82_MATCHED_NORMAL_TISSUE	J82_MATCHED_NORMAL_TISSUE
CDDB:156007	J82_MATCHED_NORMAL_TISSUE
ACH-002379	J82_MATCHED_NORMAL_TISSUE
JHOS3	JHOS3
JHOS3_OVARY	JHOS3
CDDB:156008	JHOS3
ACH-002146	JHOS3
JHU011	JHU011
JHU011_HEAD_AND_NECK	JHU011
CDDB:156009	JHU011
ACH-002249	JHU011
JHU022	JHU022
JHU022_HEAD_AND_NECK	JHU022
CDDB:156010	JHU022
ACH-002250	JHU022
JHU028	JHU028
JHU028_LUNG	JHU028
CDDB:156011	JHU028
ACH-002337	JHU028
JHU029	JHU029
JHU029_HEAD_AND_NECK	JHU029
CDDB:156012	JHU029
ACH-002251	JHU029
JIYOYEP2003	JIYOYEP2003
JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JIYOYEP2003
CDDB:156013	JIYOYEP2003
ACH-002252	JIYOYEP2003
JMURTK2	JMURTK2
JMURTK2_SOFT_TISSUE	JMURTK2
CDDB:156014	JMURTK2
ACH-001532	JMURTK2
JOPACA1	JOPACA1
JOPACA1_PANCREAS	JOPACA1
CDDB:156015	JOPACA1
ACH-001353	JOPACA1
JSC1	JSC1
JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JSC1
CDDB:156016	JSC1
ACH-002253	JSC1
KARPAS1106P	KARPAS1106P
KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS1106P
CDDB:156017	KARPAS1106P
ACH-002254	KARPAS1106P
KARPAS231	KARPAS231
KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS231
CDDB:156018	KARPAS231
ACH-002255	KARPAS231
KKU100	KKU100
KKU100_BILIARY_TRACT	KKU100
CDDB:156019	KKU100
ACH-001536	KKU100
KMH2THYROID	KMH2THYROID
KMH2_THYROID	KMH2THYROID
CDDB:156020	KMH2THYROID
CVCL_S641	KMH2THYROID
ACH-002397	KMH2THYROID
KON	KON
KON_UPPER_AERODIGESTIVE_TRACT	KON
CDDB:156021	KON
ACH-001542	KON
KYAE1	KYAE1
KYAE1_OESOPHAGUS	KYAE1
CDDB:156022	KYAE1
ACH-001544	KYAE1
L542_MATCHED_NORMAL_TISSUE	L542_MATCHED_NORMAL_TISSUE
CDDB:156023	L542_MATCHED_NORMAL_TISSUE
ACH-002351	L542_MATCHED_NORMAL_TISSUE
LAN2	LAN2
LAN2_AUTONOMIC_GANGLIA	LAN2
CDDB:156024	LAN2
ACH-001354	LAN2
LB1047EBV_MATCHED_NORMAL_TISSUE	LB1047EBV_MATCHED_NORMAL_TISSUE
CDDB:156025	LB1047EBV_MATCHED_NORMAL_TISSUE
ACH-002352	LB1047EBV_MATCHED_NORMAL_TISSUE
LB2241EBV_MATCHED_NORMAL_TISSUE	LB2241EBV_MATCHED_NORMAL_TISSUE
CDDB:156026	LB2241EBV_MATCHED_NORMAL_TISSUE
ACH-002353	LB2241EBV_MATCHED_NORMAL_TISSUE
LB2518EBV_MATCHED_NORMAL_TISSUE	LB2518EBV_MATCHED_NORMAL_TISSUE
CDDB:156027	LB2518EBV_MATCHED_NORMAL_TISSUE
ACH-002354	LB2518EBV_MATCHED_NORMAL_TISSUE
LB373EBV_MATCHED_NORMAL_TISSUE	LB373EBV_MATCHED_NORMAL_TISSUE
CDDB:156028	LB373EBV_MATCHED_NORMAL_TISSUE
ACH-002355	LB373EBV_MATCHED_NORMAL_TISSUE
LB647PBL_MATCHED_NORMAL_TISSUE	LB647PBL_MATCHED_NORMAL_TISSUE
CDDB:156029	LB647PBL_MATCHED_NORMAL_TISSUE
ACH-002356	LB647PBL_MATCHED_NORMAL_TISSUE
LB771PBL_MATCHED_NORMAL_TISSUE	LB771PBL_MATCHED_NORMAL_TISSUE
CDDB:156030	LB771PBL_MATCHED_NORMAL_TISSUE
ACH-002357	LB771PBL_MATCHED_NORMAL_TISSUE
LB831EBV_MATCHED_NORMAL_TISSUE	LB831EBV_MATCHED_NORMAL_TISSUE
CDDB:156031	LB831EBV_MATCHED_NORMAL_TISSUE
ACH-002358	LB831EBV_MATCHED_NORMAL_TISSUE
LB996EBV_MATCHED_NORMAL_TISSUE	LB996EBV_MATCHED_NORMAL_TISSUE
CDDB:156032	LB996EBV_MATCHED_NORMAL_TISSUE
ACH-002359	LB996EBV_MATCHED_NORMAL_TISSUE
LC1SQ	LC1SQ
LC1SQ_LUNG	LC1SQ
CDDB:156033	LC1SQ
ACH-002156	LC1SQ
LC2AD	LC2AD
LC2AD_LUNG	LC2AD
CDDB:156034	LC2AD
ACH-002157	LC2AD
LNZTA3WT4	LNZTA3WT4
LNZTA3WT4_NERVOUS_SYSTEM	LNZTA3WT4
CDDB:156035	LNZTA3WT4
ACH-002269	LNZTA3WT4
LS1034_MATCHED_NORMAL_TISSUE	LS1034_MATCHED_NORMAL_TISSUE
CDDB:156036	LS1034_MATCHED_NORMAL_TISSUE
ACH-002376	LS1034_MATCHED_NORMAL_TISSUE
M00921	M00921
M00921_SKIN	M00921
CDDB:156037	M00921
ACH-002386	M00921
M1203273	M1203273
M1203273_SKIN	M1203273
CDDB:156038	M1203273
ACH-002387	M1203273
M980513	M980513
M980513_SKIN	M980513
CDDB:156039	M980513
ACH-002338	M980513
MACLS2	MACLS2
MACLS2_BREAST	MACLS2
CDDB:156040	MACLS2
ACH-002326	MACLS2
MB1	MB1
MB1_THYROID	MB1
CDDB:156041	MB1
ACH-001356	MB1
MCC13	MCC13
MCC13_SKIN	MCC13
CDDB:156042	MCC13
ACH-001550	MCC13
MCC142	MCC142
MCC142_SKIN	MCC142
CDDB:156043	MCC142
ACH-001551	MCC142
MCC26	MCC26
MCC26_SKIN	MCC26
CDDB:156044	MCC26
ACH-001552	MCC26
MEL285	MEL285
MEL285_UVEA	MEL285
CDDB:156045	MEL285
ACH-002015	MEL285
MERO14	MERO14
MERO14_LUNG	MERO14
CDDB:156046	MERO14
ACH-001555	MERO14
MERO25	MERO25
MERO25_LUNG	MERO25
CDDB:156047	MERO25
ACH-001556	MERO25
MERO41	MERO41
MERO41_LUNG	MERO41
CDDB:156048	MERO41
ACH-001557	MERO41
MERO48A	MERO48A
MERO48A_LUNG	MERO48A
CDDB:156049	MERO48A
ACH-001558	MERO48A
MERO82	MERO82
MERO82_LUNG	MERO82
CDDB:156050	MERO82
ACH-001559	MERO82
MERO83	MERO83
MERO83_LUNG	MERO83
CDDB:156051	MERO83
ACH-001560	MERO83
MERO84	MERO84
MERO84_LUNG	MERO84
CDDB:156052	MERO84
ACH-001561	MERO84
MERO95	MERO95
MERO95_LUNG	MERO95
CDDB:156053	MERO95
ACH-001562	MERO95
MET2B	MET2B
MET2B_SKIN	MET2B
CDDB:156054	MET2B
ACH-002388	MET2B
MFHINO	MFHINO
MFHINO_SOFT_TISSUE	MFHINO
CDDB:156055	MFHINO
ACH-002271	MFHINO
MOT	MOT
MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOT
CDDB:156056	MOT
ACH-002339	MOT
MRKNU1	MRKNU1
MRKNU1_BREAST	MRKNU1
CDDB:156057	MRKNU1
ACH-002163	MRKNU1
MX1	MX1
MX1_BREAST	MX1
CDDB:156058	MX1
ACH-002328	MX1
MYM12	MYM12
MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MYM12
CDDB:156059	MYM12
ACH-002276	MYM12
MZ1B_MATCHED_NORMAL_TISSUE	MZ1B_MATCHED_NORMAL_TISSUE
CDDB:156060	MZ1B_MATCHED_NORMAL_TISSUE
ACH-002360	MZ1B_MATCHED_NORMAL_TISSUE
MZ7B_MATCHED_NORMAL_TISSUE	MZ7B_MATCHED_NORMAL_TISSUE
CDDB:156061	MZ7B_MATCHED_NORMAL_TISSUE
ACH-002361	MZ7B_MATCHED_NORMAL_TISSUE
MZ7MEL	MZ7MEL
MZ7MEL_SKIN	MZ7MEL
CDDB:156062	MZ7MEL
ACH-002166	MZ7MEL
NBSUSSR	NBSUSSR
NBSUSSR_AUTONOMIC_GANGLIA	NBSUSSR
CDDB:156063	NBSUSSR
ACH-002340	NBSUSSR
NBTU110	NBTU110
NBTU110_NERVOUS_SYSTEM	NBTU110
CDDB:156064	NBTU110
ACH-002277	NBTU110
NCC010	NCC010
NCC010_KIDNEY	NCC010
CDDB:156065	NCC010
ACH-002167	NCC010
NCC021	NCC021
NCC021_KIDNEY	NCC021
CDDB:156066	NCC021
ACH-002168	NCC021
NCIBL128_MATCHED_NORMAL_TISSUE	NCIBL128_MATCHED_NORMAL_TISSUE
CDDB:156067	NCIBL128_MATCHED_NORMAL_TISSUE
ACH-002362	NCIBL128_MATCHED_NORMAL_TISSUE
NCIBL1395_MATCHED_NORMAL_TISSUE	NCIBL1395_MATCHED_NORMAL_TISSUE
CDDB:156068	NCIBL1395_MATCHED_NORMAL_TISSUE
ACH-002363	NCIBL1395_MATCHED_NORMAL_TISSUE
NCIBL1437_MATCHED_NORMAL_TISSUE	NCIBL1437_MATCHED_NORMAL_TISSUE
CDDB:156069	NCIBL1437_MATCHED_NORMAL_TISSUE
ACH-002364	NCIBL1437_MATCHED_NORMAL_TISSUE
NCIBL1770_MATCHED_NORMAL_TISSUE	NCIBL1770_MATCHED_NORMAL_TISSUE
CDDB:156070	NCIBL1770_MATCHED_NORMAL_TISSUE
ACH-002365	NCIBL1770_MATCHED_NORMAL_TISSUE
NCIBL2009_MATCHED_NORMAL_TISSUE	NCIBL2009_MATCHED_NORMAL_TISSUE
CDDB:156071	NCIBL2009_MATCHED_NORMAL_TISSUE
ACH-002366	NCIBL2009_MATCHED_NORMAL_TISSUE
NCIBL2052_MATCHED_NORMAL_TISSUE	NCIBL2052_MATCHED_NORMAL_TISSUE
CDDB:156072	NCIBL2052_MATCHED_NORMAL_TISSUE
ACH-002367	NCIBL2052_MATCHED_NORMAL_TISSUE
NCIBL2087_MATCHED_NORMAL_TISSUE	NCIBL2087_MATCHED_NORMAL_TISSUE
CDDB:156073	NCIBL2087_MATCHED_NORMAL_TISSUE
ACH-002368	NCIBL2087_MATCHED_NORMAL_TISSUE
NCIBL209_MATCHED_NORMAL_TISSUE	NCIBL209_MATCHED_NORMAL_TISSUE
CDDB:156074	NCIBL209_MATCHED_NORMAL_TISSUE
ACH-002369	NCIBL209_MATCHED_NORMAL_TISSUE
NCIBL2122_MATCHED_NORMAL_TISSUE	NCIBL2122_MATCHED_NORMAL_TISSUE
